timestamp,user_id,persona_type,tab_count,window_switches_15min,focus_session_duration,cognitive_load_score,app_active,task_category,keystrokes_per_min,break_duration_min,interruption_count,core_work_percentage,value_score
2025-07-30T13:45:00,11,analyst,10.0,9.0,15.0,0.904,PowerBI,communication,35.0,0.0,4.0,0.096,0.108
2025-07-30T14:00:00,11,analyst,3.0,2.0,17.0,0.822,Excel,learning,31.0,1.0,4.0,0.105,0.153
2025-07-30T14:15:00,11,analyst,4.0,4.0,30.0,0.531,Tableau,communication,61.0,7.0,1.0,0.105,0.105
2025-07-30T14:45:00,11,analyst,6.0,4.0,16.0,0.906,Excel,admin,55.0,19.0,1.0,0.105,0.077
2025-07-30T15:00:00,11,analyst,3.0,2.0,36.0,0.539,SQL Server,analysis,84.0,0.0,3.0,0.115,0.167
2025-07-30T15:15:00,11,analyst,6.0,5.0,38.0,0.675,Excel,analysis,55.0,1.0,5.0,0.115,0.144
2025-07-30T15:30:00,11,analyst,9.0,8.0,21.0,0.624,Excel,analysis,58.0,0.0,1.0,0.115,0.134
2025-07-30T15:45:00,11,analyst,5.0,5.0,22.0,0.486,Excel,analysis,32.0,1.0,3.0,0.115,0.147
2025-07-30T16:00:00,11,analyst,6.0,4.0,27.0,0.564,Excel,analysis,42.0,1.0,2.0,0.125,0.19
2025-07-30T16:15:00,11,analyst,10.0,10.0,33.0,0.535,SQL Server,meeting,44.0,1.0,2.0,0.125,0.109
2025-07-30T16:30:00,11,analyst,4.0,4.0,26.0,0.699,Excel,analysis,65.0,1.0,4.0,0.125,0.192
2025-07-30T16:45:00,11,analyst,9.0,8.0,30.0,0.761,Excel,analysis,41.0,2.0,2.0,0.125,0.197
2025-07-30T17:00:00,11,analyst,3.0,2.0,13.0,0.623,PowerBI,analysis,44.0,2.0,2.0,0.096,0.127
2025-07-30T17:15:00,11,analyst,4.0,5.0,25.0,0.69,SQL Server,meeting,73.0,2.0,2.0,0.096,0.093
2025-07-30T17:30:00,11,analyst,3.0,4.0,15.0,0.748,Excel,meeting,50.0,11.0,1.0,0.096,0.074
2025-07-30T17:45:00,11,analyst,3.0,4.0,16.0,0.494,Excel,admin,35.0,11.0,2.0,0.096,0.038
2025-07-30T18:00:00,11,analyst,8.0,8.0,18.0,0.463,SQL Server,admin,47.0,2.0,2.0,0.096,0.052
2025-07-30T18:15:00,11,analyst,3.0,3.0,18.0,0.652,Tableau,admin,34.0,0.0,1.0,0.096,0.082
2025-07-30T18:30:00,11,analyst,4.0,5.0,11.0,0.517,PowerBI,communication,28.0,2.0,3.0,0.096,0.102
2025-07-30T18:45:00,11,analyst,6.0,4.0,22.0,0.436,PowerBI,admin,39.0,0.0,1.0,0.096,0.051
2025-07-30T09:00:00,12,developer,14.0,24.0,21.0,0.411,VSCode,communication,16.0,16.0,0.0,0.429,0.129
2025-07-30T09:15:00,12,developer,6.0,7.0,31.0,0.477,Chrome,admin,39.0,6.0,0.0,0.429,0.16
2025-07-30T09:30:00,12,developer,8.0,11.0,12.0,0.446,Chrome,learning,77.0,0.0,1.0,0.429,0.462
2025-07-30T09:45:00,12,developer,12.0,21.0,26.0,0.656,VSCode,admin,17.0,1.0,2.0,0.429,0.134
2025-07-30T10:00:00,12,developer,5.0,8.0,27.0,0.417,VSCode,development,15.0,2.0,1.0,0.393,0.282
2025-07-30T10:15:00,12,developer,4.0,5.0,27.0,0.509,VSCode,development,19.0,1.0,0.0,0.393,0.313
2025-07-30T10:30:00,12,developer,4.0,4.0,10.0,0.5893678436222577,VSCode,learning,17.0,11.0,0.0,0.14796134418224102,0.306
2025-07-30T10:45:00,12,developer,5.0,8.0,24.0,0.41,VSCode,learning,18.0,2.0,2.0,0.393,0.362
2025-07-30T11:00:00,12,developer,12.0,18.0,23.0,0.452,VSCode,development,10.0,16.0,2.0,0.358,0.328
2025-07-30T11:15:00,12,developer,7.0,10.0,16.0,0.442,VSCode,development,11.0,1.0,1.0,0.358,0.395
2025-07-30T11:30:00,12,developer,4.0,4.0,17.0,0.464,VSCode,development,17.0,2.0,2.0,0.358,0.29
2025-07-30T11:45:00,12,developer,14.0,23.0,14.0,0.624,VSCode,development,20.0,2.0,2.0,0.358,0.24
2025-07-30T12:00:00,12,developer,13.0,23.0,9.0,0.493,Terminal,development,55.0,10.0,1.0,0.358,0.323
2025-07-30T12:15:00,12,developer,13.0,18.0,20.0,0.695,VSCode,analysis,15.0,6.0,1.0,0.358,0.282
2025-07-30T12:30:00,12,developer,5.0,8.0,16.0,0.593,VSCode,development,20.0,2.0,0.0,0.358,0.276
2025-07-30T12:45:00,12,developer,12.0,16.0,19.0,0.836,Chrome,analysis,61.0,0.0,1.0,0.358,0.225
2025-07-30T13:00:00,12,developer,13.0,23.0,11.0,0.487,Chrome,communication,50.0,1.0,0.0,0.358,0.109
2025-07-30T13:15:00,12,developer,4.0,5.0,17.0,0.573,VSCode,admin,21.0,10.0,1.0,0.358,0.108
2025-07-30T13:30:00,12,developer,10.0,11.0,11.0,0.652,VSCode,admin,21.0,17.0,0.0,0.358,0.094
2025-07-30T13:45:00,12,developer,14.0,22.0,18.0,0.443,VSCode,admin,22.0,2.0,1.0,0.358,0.142
2025-07-30T14:00:00,12,developer,7.0,12.0,15.0,0.4,Terminal,admin,79.0,1.0,0.0,0.358,0.081
2025-07-30T14:15:00,12,developer,8.0,9.0,16.0,0.723,VSCode,learning,21.0,6.0,1.0,0.358,0.295
2025-07-30T14:30:00,12,developer,4.0,4.0,15.0,0.697,VSCode,admin,10.0,0.0,2.0,0.358,0.118
2025-07-30T14:45:00,12,developer,12.0,20.0,14.0,0.389,VSCode,admin,17.0,0.0,2.0,0.358,0.066
2025-07-30T15:00:00,12,developer,7.0,9.0,22.0,0.51,VSCode,development,19.0,1.0,2.0,0.358,0.36
2025-07-30T15:15:00,12,developer,12.0,18.0,19.0,0.668,VSCode,analysis,21.0,2.0,2.0,0.358,0.195
2025-07-30T15:30:00,12,developer,8.0,13.0,8.0,0.388,Terminal,analysis,69.0,8.0,0.0,0.358,0.225
2025-07-30T15:45:00,12,developer,11.0,18.0,22.0,0.552,Terminal,development,82.0,2.0,1.0,0.358,0.323
2025-07-30T16:00:00,12,developer,7.0,8.0,20.0,0.679,VSCode,analysis,20.0,18.0,2.0,0.358,0.191
2025-07-30T16:15:00,12,developer,12.0,21.0,17.0,0.397,VSCode,analysis,9.0,0.0,1.0,0.358,0.231
2025-07-30T16:30:00,12,developer,14.0,14.0,22.0,0.772,VSCode,development,21.0,2.0,0.0,0.358,0.394
2025-07-30T16:45:00,12,developer,4.0,6.0,21.0,0.398,VSCode,analysis,16.0,2.0,2.0,0.358,0.196
2025-07-30T17:15:00,12,developer,13.0,13.0,18.0,0.563,Chrome,analysis,30.0,1.0,2.0,0.358,0.271
2025-07-30T17:30:00,12,developer,13.0,19.0,16.0,0.54,VSCode,analysis,9.0,1.0,0.0,0.358,0.321
2025-07-30T17:45:00,12,developer,3.0,5.0,16.0,0.646,VSCode,development,14.0,13.0,4.0,0.358,0.268
2025-07-30T08:00:00,13,developer,2.0,0.0,30.0,0.462,VSCode,admin,55.0,1.0,2.0,0.515,0.181
2025-07-30T08:15:00,13,developer,6.0,2.0,23.0,0.703,VSCode,admin,36.0,2.0,2.0,0.515,0.189
2025-07-30T08:30:00,13,developer,7.0,2.0,33.0,0.544,Terminal,communication,58.0,0.0,1.0,0.515,0.223
2025-07-30T08:45:00,13,developer,7.0,3.0,24.0,0.578,VSCode,admin,41.0,2.0,4.0,0.515,0.208
2025-07-30T09:00:00,13,developer,2.0,0.0,12.0,0.67,VSCode,admin,53.0,2.0,1.0,0.475,0.119
2025-07-30T09:15:00,13,developer,2.0,0.0,32.0,0.421,VSCode,learning,64.0,2.0,3.0,0.475,0.337
2025-07-30T09:30:00,13,developer,9.0,2.0,30.0,0.545,VSCode,communication,38.0,2.0,3.0,0.475,0.143
2025-07-30T09:45:00,13,developer,5.0,1.0,16.0,0.405,VSCode,learning,35.0,2.0,0.0,0.475,0.461
2025-07-30T10:00:00,13,developer,7.0,2.0,19.0,0.566,Terminal,learning,89.0,1.0,1.0,0.436,0.322
2025-07-30T10:15:00,13,developer,7.0,2.0,27.0,0.667,VSCode,development,40.0,12.0,1.0,0.436,0.356
2025-07-30T10:30:00,13,developer,5.0,1.0,30.0,0.365,Terminal,learning,99.0,1.0,2.0,0.436,0.338
2025-07-30T10:45:00,13,developer,2.0,0.0,10.0,0.653,Chrome,analysis,51.0,5.0,1.0,0.436,0.22
2025-07-30T11:15:00,13,developer,4.0,1.0,17.0,0.511,VSCode,development,60.0,0.0,1.0,0.396,0.303
2025-07-30T11:30:00,13,developer,9.0,2.0,24.0,0.635,Terminal,development,45.0,11.0,0.0,0.396,0.316
2025-07-30T11:45:00,13,developer,8.0,3.0,17.0,0.51,VSCode,analysis,35.0,2.0,5.0,0.396,0.19
2025-07-30T12:00:00,13,developer,4.0,1.0,15.0,0.604,VSCode,development,34.0,1.0,0.0,0.396,0.309
2025-07-30T12:15:00,13,developer,7.0,3.0,21.0,0.806,Terminal,development,48.0,0.0,0.0,0.396,0.237
2025-07-30T12:30:00,13,developer,7.0,3.0,20.0,0.436,Slack,analysis,48.0,2.0,2.0,0.396,0.165
2025-07-30T12:45:00,13,developer,2.0,0.0,22.0,0.527,Chrome,learning,48.0,6.0,1.0,0.396,0.3
2025-07-30T13:00:00,13,developer,6.0,2.0,23.0,0.541,Chrome,learning,45.0,2.0,3.0,0.396,0.294
2025-07-30T13:15:00,13,developer,5.0,1.0,15.0,0.596,Chrome,admin,42.0,17.0,3.0,0.396,0.045
2025-07-30T13:30:00,13,developer,5.0,2.0,12.0,0.486,Terminal,admin,83.0,0.0,0.0,0.396,0.133
2025-07-30T14:00:00,13,developer,5.0,2.0,9.0,0.509,VSCode,communication,39.0,18.0,1.0,0.396,0.199
2025-07-30T14:15:00,13,developer,8.0,3.0,21.0,0.37,VSCode,admin,60.0,0.0,1.0,0.396,0.149
2025-07-30T14:30:00,13,developer,7.0,3.0,14.0,0.68,VSCode,learning,55.0,0.0,2.0,0.396,0.383
2025-07-30T14:45:00,13,developer,9.0,3.0,14.0,0.481,VSCode,admin,49.0,2.0,2.0,0.396,0.047
2025-07-30T15:00:00,13,developer,9.0,4.0,8.0,0.886454368764461,VSCode,analysis,38.0,11.0,3.0,0.1154158213494859,0.253
2025-07-30T15:15:00,13,developer,5.0,2.0,19.0,0.47,VSCode,development,35.0,1.0,2.0,0.396,0.298
2025-07-30T15:30:00,13,developer,5.0,1.0,9.0,0.525,Terminal,development,89.0,0.0,1.0,0.396,0.217
2025-07-30T15:45:00,13,developer,3.0,1.0,22.0,0.379,VSCode,development,38.0,2.0,1.0,0.396,0.33
2025-07-30T16:00:00,13,developer,4.0,1.0,22.0,0.452,VSCode,development,35.0,1.0,0.0,0.396,0.304
2025-07-30T16:15:00,13,developer,8.0,3.0,24.0,0.549,VSCode,analysis,40.0,1.0,3.0,0.396,0.186
2025-07-30T16:30:00,13,developer,2.0,0.0,25.0,0.359,VSCode,analysis,37.0,16.0,2.0,0.396,0.212
2025-07-30T16:45:00,13,developer,6.0,2.0,12.0,0.534,VSCode,analysis,41.0,2.0,3.0,0.396,0.227
2025-07-30T17:00:00,13,developer,4.0,1.0,17.0,0.766,VSCode,analysis,31.0,1.0,1.0,0.396,0.129
2025-07-30T17:15:00,13,developer,2.0,0.0,17.0,0.473,VSCode,analysis,45.0,2.0,1.0,0.396,0.287
2025-07-30T17:45:00,13,developer,8.0,2.0,23.0,0.504,VSCode,analysis,28.0,1.0,3.0,0.396,0.269
2025-07-30T08:00:00,14,customer_support,3.0,0.0,28.0,0.714,Zendesk,admin,19.0,0.0,3.0,0.763,
2025-07-30T08:15:00,14,customer_support,2.0,0.0,13.0,0.573,Claude,admin,43.0,19.0,7.0,0.763,0.124
2025-07-30T08:30:00,14,customer_support,2.0,0.0,20.0,0.754,Claude,admin,38.0,0.0,5.0,0.763,0.248
2025-07-30T08:45:00,14,customer_support,2.0,0.0,24.0,0.618,Intercom,communication,32.0,2.0,4.0,0.763,0.224
2025-07-30T09:00:00,14,customer_support,6.0,1.0,25.0,0.749,Intercom,communication,42.0,0.0,4.0,0.704,0.182
2025-07-30T09:15:00,14,customer_support,4.0,1.0,19.0,0.527,Intercom,admin,39.0,2.0,4.0,0.704,0.161
2025-07-30T09:30:00,14,customer_support,2.0,0.0,17.0,0.599,Zendesk,admin,9.0,1.0,1.0,0.704,0.098
2025-07-30T10:15:00,14,customer_support,4.0,1.0,20.0,0.565,Intercom,case_resolution,26.0,1.0,7.0,0.646,0.705
2025-07-30T10:30:00,14,customer_support,5.0,1.0,14.0,0.408,Intercom,customer_interaction,32.0,1.0,3.0,0.646,0.617
2025-07-30T10:45:00,14,customer_support,4.0,1.0,22.0,0.484,Zendesk,customer_interaction,16.0,2.0,2.0,0.646,0.527
2025-07-30T11:00:00,14,customer_support,5.0,1.0,23.0,0.488,Zendesk,customer_interaction,9.0,11.0,2.0,0.587,0.45
2025-07-30T11:15:00,14,customer_support,4.0,1.0,17.0,0.489,Claude,customer_interaction,50.0,0.0,4.0,0.587,0.543
2025-07-30T11:30:00,14,customer_support,4.0,1.0,16.0,0.751,Zendesk,customer_interaction,11.0,2.0,5.0,0.587,0.606
2025-07-30T11:45:00,14,customer_support,6.0,1.0,23.0,0.493,Intercom,customer_interaction,20.0,1.0,5.0,0.587,0.574
2025-07-30T12:00:00,14,customer_support,4.0,1.0,19.0,0.677,Intercom,case_resolution,21.0,2.0,3.0,0.587,0.515
2025-07-30T12:15:00,14,customer_support,4.0,0.0,16.0,0.492,Claude,case_resolution,44.0,2.0,3.0,0.587,0.562
2025-07-30T12:30:00,14,customer_support,6.0,1.0,14.0,0.758,Zendesk,case_resolution,16.0,0.0,2.0,0.587,0.645
2025-07-30T12:45:00,14,customer_support,3.0,0.0,12.0,0.481,Intercom,customer_interaction,27.0,0.0,5.0,0.587,0.516
2025-07-30T13:00:00,14,customer_support,6.0,1.0,20.0,0.649,Claude,communication,39.0,2.0,7.0,0.587,0.164
2025-07-30T13:15:00,14,customer_support,2.0,0.0,16.0,0.433,Intercom,learning,35.0,8.0,5.0,0.587,0.449
2025-07-30T13:30:00,14,customer_support,6.0,1.0,13.0,0.641,Slack,communication,58.0,2.0,5.0,0.587,0.301
2025-07-30T13:45:00,14,customer_support,4.0,0.0,14.0,0.432,Intercom,admin,30.0,1.0,7.0,0.587,0.191
2025-07-30T14:00:00,14,customer_support,6.0,1.0,15.0,0.621,,,19.0,1.0,5.0,0.587,0.321
2025-07-30T14:15:00,14,customer_support,6.0,1.0,11.0,0.491,Intercom,learning,26.0,13.0,8.0,0.587,0.467
2025-07-30T14:30:00,14,customer_support,3.0,0.0,12.0,0.587,Zendesk,admin,15.0,1.0,3.0,0.587,0.109
2025-07-30T14:45:00,14,customer_support,3.0,0.0,20.0,0.447,Zendesk,admin,12.0,2.0,2.0,0.587,0.134
2025-07-30T15:00:00,14,customer_support,5.0,1.0,20.0,0.653,Zendesk,case_resolution,13.0,2.0,3.0,0.587,0.519
2025-07-30T15:15:00,14,customer_support,3.0,0.0,13.0,0.76,Zendesk,case_resolution,12.0,8.0,7.0,0.587,0.542
2025-07-30T15:30:00,14,customer_support,3.0,0.0,16.0,0.646,Claude,case_resolution,27.0,0.0,1.0,0.587,0.588
2025-07-30T15:45:00,14,customer_support,3.0,0.0,14.0,0.668,Intercom,customer_interaction,21.0,2.0,7.0,0.587,0.597
2025-07-30T16:15:00,14,customer_support,6.0,1.0,14.0,0.368,Claude,customer_interaction,27.0,1.0,4.0,0.587,0.571
2025-07-30T16:30:00,14,customer_support,2.0,0.0,17.0,0.521,Zendesk,customer_interaction,8.0,14.0,1.0,0.7741204968330369,0.8737046962301477
2025-07-30T16:45:00,14,customer_support,4.0,0.0,9.0,0.689,Slack,case_resolution,39.0,1.0,4.0,0.587,0.608
2025-07-30T17:15:00,14,customer_support,3.0,0.0,16.0,0.49,Zendesk,admin,13.0,5.0,2.0,0.587,0.174
2025-07-30T17:30:00,14,customer_support,2.0,0.0,18.0,0.431,Slack,admin,48.0,0.0,4.0,0.587,0.218
2025-07-30T17:45:00,14,customer_support,3.0,0.0,16.0,0.374,Zendesk,case_resolution,16.0,2.0,4.0,0.587,0.53
2025-07-30T08:00:00,15,customer_support,4.0,3.0,6.0,0.834,Intercom,learning,50.0,0.0,6.0,0.234,0.184
2025-07-30T08:15:00,15,customer_support,3.0,1.0,4.0,0.614,Zendesk,admin,57.0,0.0,2.0,0.234,0.04
2025-07-30T08:30:00,15,customer_support,8.0,7.0,5.0,0.446,Intercom,admin,43.0,2.0,5.0,0.234,0.069
2025-07-30T08:45:00,15,customer_support,4.0,2.0,8.0,0.507,Intercom,admin,55.0,0.0,3.0,0.234,0.101
2025-07-30T09:00:00,15,customer_support,7.0,4.0,6.0,0.763,Zendesk,learning,61.0,0.0,8.0,0.216,0.219
2025-07-30T09:15:00,15,customer_support,6.0,3.0,8.0,0.749,Claude,admin,41.0,11.0,5.0,0.216,0.033
2025-07-30T09:30:00,15,customer_support,6.0,4.0,4.0,0.399,Intercom,admin,56.0,0.0,6.0,0.216,0.044
2025-07-30T09:45:00,15,customer_support,5.0,3.0,7.0,0.758,Zendesk,admin,31.0,10.0,3.0,0.216,0.058
2025-07-30T10:00:00,15,customer_support,6.0,4.0,5.0,0.622,Intercom,customer_interaction,48.0,7.0,3.0,0.198,0.212
2025-07-30T10:15:00,15,customer_support,7.0,4.0,4.0,0.468,Claude,customer_interaction,44.0,2.0,5.0,0.198,0.168
2025-07-30T10:30:00,15,customer_support,3.0,2.0,3.0,0.53,Intercom,customer_interaction,44.0,2.0,4.0,0.198,0.161
2025-07-30T10:45:00,15,customer_support,5.0,3.0,6.0,0.632,Zendesk,case_resolution,49.0,2.0,4.0,0.198,0.182
2025-07-30T11:00:00,15,customer_support,7.0,7.0,5.0,0.522,Claude,customer_interaction,74.0,0.0,3.0,0.18,0.146
2025-07-30T11:15:00,15,customer_support,5.0,4.0,7.0,0.642,Claude,customer_interaction,72.0,19.0,5.0,0.18,0.163
2025-07-30T11:30:00,15,customer_support,9.0,8.0,7.0,0.458,Claude,case_resolution,67.0,0.0,2.0,0.18,0.179
2025-07-30T11:45:00,15,customer_support,6.0,5.0,9.0,,Zendesk,case_resolution,31.0,,0.0,0.2523914986756517,0.2507160090474368
2025-07-30T12:00:00,15,customer_support,5.0,4.0,3.0,0.598,Claude,communication,41.0,5.0,1.0,0.18,0.059
2025-07-30T12:15:00,15,customer_support,6.0,5.0,5.0,0.5,Claude,customer_interaction,60.0,7.0,1.0,0.18,0.147
2025-07-30T12:30:00,15,customer_support,7.0,6.0,5.0,0.531,Zendesk,customer_interaction,42.0,0.0,5.0,0.18,0.168
2025-07-30T13:15:00,15,customer_support,3.0,2.0,4.0,0.536,Intercom,learning,31.0,15.0,2.0,0.18,0.139
2025-07-30T13:30:00,15,customer_support,9.0,8.0,,,Claude,admin,55.0,0.0,5.0,0.18,0.047
2025-07-30T13:45:00,15,customer_support,4.0,3.0,6.0,0.728,Zendesk,admin,30.0,0.0,3.0,0.18,0.056
2025-07-30T14:00:00,15,customer_support,6.0,5.0,4.0,0.574,Intercom,communication,43.0,19.0,8.0,0.18,0.093
2025-07-30T14:15:00,15,customer_support,6.0,4.0,3.0,0.793,Zendesk,communication,56.0,0.0,8.0,0.18,0.049
2025-07-30T14:30:00,15,customer_support,8.0,8.0,3.0,0.659,Slack,admin,42.0,1.0,5.0,0.18,0.088
2025-07-30T14:45:00,15,customer_support,7.0,5.0,6.0,0.542,Slack,admin,36.0,1.0,2.0,0.18,0.063
2025-07-30T15:00:00,15,customer_support,7.0,5.0,3.0,0.542,Intercom,customer_interaction,31.0,0.0,3.0,0.18,0.173
2025-07-30T15:15:00,15,customer_support,9.0,7.0,3.0,0.776,Claude,admin,59.0,1.0,4.0,0.18,0.086
2025-07-30T15:30:00,15,customer_support,8.0,4.0,6.0,0.397,Zendesk,case_resolution,46.0,15.0,2.0,0.18,0.187
2025-07-30T15:45:00,15,customer_support,9.0,9.0,4.0,0.386,Claude,admin,67.0,0.0,7.0,0.18,0.085
2025-07-30T16:00:00,15,customer_support,4.0,3.0,4.0,0.713,Zendesk,customer_interaction,49.0,16.0,5.0,0.18,0.141
2025-07-30T16:15:00,15,customer_support,8.0,8.0,5.0,0.673,Intercom,admin,25.0,2.0,4.0,0.18,0.08
2025-07-30T16:30:00,15,customer_support,6.0,3.0,4.0,0.489,Zendesk,customer_interaction,41.0,0.0,1.0,0.18,0.191
2025-07-30T16:45:00,15,customer_support,5.0,3.0,6.0,0.715,Slack,customer_interaction,43.0,0.0,3.0,0.18,0.137
2025-07-30T07:00:00,16,analyst,6.0,3.0,15.0,0.74,Excel,learning,55.0,2.0,3.0,0.2,0.361
2025-07-30T07:15:00,16,analyst,6.0,2.0,11.0,0.7,PowerBI,admin,36.0,6.0,3.0,0.2,0.142
2025-07-30T07:30:00,16,analyst,3.0,1.0,11.0,0.903,SQL Server,learning,69.0,1.0,2.0,0.2,0.279
2025-07-30T07:45:00,16,analyst,7.0,2.0,12.0,0.59,PowerBI,admin,21.0,0.0,1.0,0.2,0.057
2025-07-30T08:00:00,16,analyst,7.0,4.0,13.0,0.59,SQL Server,admin,35.0,2.0,1.0,0.2,0.154
2025-07-30T08:15:00,16,analyst,6.0,2.0,14.0,0.578,PowerBI,admin,22.0,1.0,4.0,0.2,0.135
2025-07-30T08:45:00,16,analyst,6.0,3.0,11.0,0.747,SQL Server,admin,43.0,6.0,2.0,0.2,0.125
2025-07-30T09:00:00,16,analyst,4.0,2.0,14.0,0.47,Excel,communication,55.0,2.0,0.0,0.2,0.193
2025-07-30T09:15:00,16,analyst,7.0,4.0,15.0,0.532,Excel,communication,71.0,15.0,0.0,0.2,0.087
2025-07-30T09:30:00,16,analyst,7.0,2.0,6.0,0.512,Excel,learning,51.0,2.0,6.0,0.2,0.356
2025-07-30T09:45:00,16,analyst,4.0,1.0,7.0,0.623,Excel,admin,45.0,1.0,2.0,0.2,0.076
2025-07-30T10:00:00,16,analyst,4.0,2.0,7.0,0.744,Excel,communication,48.0,1.0,1.0,0.2,0.094
2025-07-30T10:15:00,16,analyst,7.0,3.0,8.0,0.619,Excel,analysis,55.0,2.0,2.0,0.2,0.281
2025-07-30T10:30:00,16,analyst,5.0,2.0,5.0,0.631,Excel,communication,32.0,1.0,4.0,0.2,0.131
2025-07-30T10:45:00,16,analyst,5.0,2.0,7.0,0.606,SQL Server,analysis,40.0,1.0,6.0,0.2,0.281
2025-07-30T11:00:00,16,analyst,6.0,2.0,7.0,0.729,Excel,analysis,52.0,0.0,2.0,0.2,0.24
2025-07-30T11:30:00,16,analyst,7.0,3.0,5.0,0.599,Excel,analysis,33.0,2.0,6.0,0.2,0.229
2025-07-30T11:45:00,16,analyst,4.0,1.0,13.0,0.649,Excel,analysis,55.0,1.0,1.0,0.2,0.198
2025-07-30T12:00:00,16,analyst,2.0,0.0,10.0,0.493,Tableau,analysis,66.0,2.0,2.0,0.2,0.27
2025-07-30T12:15:00,16,analyst,5.0,2.0,8.0,0.634,PowerBI,analysis,17.0,1.0,3.0,0.2,0.232
2025-07-30T12:30:00,16,analyst,3.0,1.0,9.0,0.739,SQL Server,communication,44.0,2.0,1.0,0.2,0.141
2025-07-30T12:45:00,16,analyst,7.0,4.0,14.0,0.552,SQL Server,analysis,33.0,2.0,2.0,0.2,0.185
2025-07-30T13:00:00,16,analyst,7.0,3.0,6.0,0.49,PowerBI,admin,27.0,0.0,7.0,0.2,0.118
2025-07-30T13:30:00,16,analyst,5.0,2.0,10.0,0.567,Excel,learning,31.0,0.0,3.0,0.2,0.287
2025-07-30T13:45:00,16,analyst,6.0,3.0,12.0,0.58,Excel,communication,59.0,2.0,3.0,0.2,0.159
2025-07-30T14:00:00,16,analyst,6.0,2.0,14.0,0.445,Excel,communication,46.0,2.0,2.0,0.22,0.1
2025-07-30T14:15:00,16,analyst,6.0,2.0,11.0,0.847,Excel,admin,66.0,2.0,6.0,0.22,0.062
2025-07-30T14:30:00,16,analyst,5.0,3.0,12.0,0.63,PowerBI,admin,22.0,0.0,5.0,0.22,0.119
2025-07-30T14:45:00,16,analyst,6.0,3.0,7.0,0.709,Excel,learning,53.0,0.0,1.0,0.22,0.371
2025-07-30T15:00:00,16,analyst,7.0,4.0,7.0,0.639,Excel,analysis,84.0,1.0,3.0,0.24,0.229
2025-07-30T15:15:00,16,analyst,6.0,3.0,8.0,0.532,Excel,meeting,43.0,0.0,1.0,0.24,0.249
2025-07-30T15:45:00,16,analyst,5.0,2.0,16.0,0.511,PowerBI,analysis,26.0,2.0,6.0,0.24,0.252
2025-07-30T16:15:00,16,analyst,5.0,2.0,19.0,0.81,Excel,meeting,52.0,2.0,3.0,0.26,0.242
2025-07-30T16:30:00,16,analyst,7.0,2.0,8.0,0.485,Excel,analysis,64.0,2.0,2.0,0.26,0.331
2025-07-30T16:45:00,16,analyst,7.0,3.0,14.0,0.58,Excel,analysis,65.0,1.0,3.0,0.26,0.325
2025-07-30T17:30:00,16,analyst,7.0,3.0,12.0,0.534,SQL Server,analysis,37.0,1.0,1.0,0.2,0.145
2025-07-30T17:45:00,16,analyst,7.0,3.0,10.0,0.804,Tableau,analysis,37.0,8.0,2.0,0.2,0.287
2025-07-30T08:00:00,17,developer,10.0,7.0,54.0,0.473,Chrome,admin,67.0,2.0,2.0,0.451,0.116
2025-07-30T08:15:00,17,developer,4.0,3.0,27.0,0.497,VSCode,learning,75.0,2.0,2.0,0.451,0.506
2025-07-30T08:30:00,17,developer,9.0,8.0,24.0,0.377,VSCode,learning,81.0,1.0,1.0,0.451,0.517
2025-07-30T08:45:00,17,developer,11.0,13.0,58.0,0.448,Terminal,communication,51.0,8.0,2.0,0.451,0.158
2025-07-30T09:15:00,17,developer,3.0,3.0,36.0,0.418,VSCode,communication,109.0,2.0,2.0,0.416,0.181
2025-07-30T09:30:00,17,developer,11.0,9.0,34.0,0.385,Terminal,communication,21.0,17.0,0.0,0.416,0.21
2025-07-30T09:45:00,17,developer,9.0,7.0,31.0,0.365,VSCode,admin,54.0,14.0,0.0,0.416,0.175
2025-07-30T10:00:00,17,developer,11.0,10.0,26.0,0.595,VSCode,development,61.0,8.0,1.0,0.381,0.274
2025-07-30T10:15:00,17,developer,12.0,8.0,25.0,,,development,100.0,2.0,0.0,0.381,0.254
2025-07-30T10:30:00,17,developer,10.0,11.0,33.0,0.431,Terminal,development,23.0,10.0,1.0,0.381,0.265
2025-07-30T10:45:00,17,developer,10.0,6.0,26.0,0.468,Chrome,analysis,49.0,1.0,1.0,0.381,0.301
2025-07-30T11:15:00,17,developer,12.0,13.0,30.0,0.627,Terminal,analysis,31.0,18.0,2.0,0.347,0.275
2025-07-30T11:30:00,17,developer,12.0,12.0,19.0,0.56,VSCode,analysis,83.0,0.0,1.0,0.347,0.15
2025-07-30T11:45:00,17,developer,9.0,9.0,40.0,0.375,VSCode,development,82.0,2.0,1.0,0.347,0.241
2025-07-30T12:00:00,17,developer,8.0,6.0,37.0,0.691,VSCode,development,91.0,8.0,0.0,0.5282518699840394,0.4604175992394399
2025-07-30T12:15:00,17,developer,12.0,10.0,30.0,0.476,VSCode,learning,74.0,7.0,3.0,0.347,0.395
2025-07-30T12:30:00,17,developer,7.0,6.0,17.0,0.746,Terminal,development,21.0,2.0,2.0,0.347,0.253
2025-07-30T12:45:00,17,developer,5.0,5.0,16.0,0.373,Slack,learning,64.0,1.0,2.0,0.347,0.34
2025-07-30T13:00:00,17,developer,6.0,7.0,66.0,0.576,Chrome,communication,42.0,10.0,0.0,0.5709197757263275,0.25011738235526865
